public_owner_id,voice_id,date_unix,name,accent,gender,age,descriptive,use_case,category,language,description,preview_url,usage_character_count_1y,usage_character_count_7d,play_api_usage_character_count_1y,cloned_by_count,rate,free_users_allowed,live_moderation_enabled,featured,notice_period,instagram_username,twitter_username,youtube_username,tiktok_username,image_url
da6d18324da66b26c0a653d55d9a659c77cb85df3941904668ee2b344bb9d510,MP7UPhn7eVWqCGJGIh6Q,1727229646,Aaron Patrick - Fun-Upbeat,american,male,middle_aged,upbeat,conversational,conversational,en,"Experienced upbeat, familiar male voice. Perfect for Advertising, Social Media and Conversational uses. ",https://storage.googleapis.com/eleven-public-prod/database/user/ktIm5hvnGlc2TVlwOiZmbmw9kHy2/voices/MP7UPhn7eVWqCGJGIh6Q/NFiMZncqQJ0IFTzFGbwQ.mp3,198108,105683,13204,139,3.0,False,False,False,730.0,,,,,
f87f057c2250691953ac2e6227859706764bd08c88a055a18c74261957885a51,6BZyx2XekeeXOkTVn8un,1727626417,Naina - Sophisticated Indian Girl,indian,female,young,upbeat,conversational,conversational,en,"Naina is the pen name of every creative female artist who is not only a talented voice-over artist with a great voice but also an accomplished architect. She has a knack for doing things creatively and with sophistication, and you can hear that in her voice as well. Give her voice a try, and you'll love having a conversation with her.",https://storage.googleapis.com/eleven-public-prod/database/user/TLzQBQZ61wQrytFwliQpe4LeshE3/voices/6BZyx2XekeeXOkTVn8un/FEExjaztqSh7mVsuDSlR.mp3,147996,147996,0,177,1.0,True,False,False,730.0,,,,,
232a829e4f53c9cb325ab2dadac4bd6948430a31d39f333316a7052a915a4b33,RPEIZnKMqlQiZyZd1Dae,1713438925,Christopher - friendly guy next door,american,male,middle_aged,casual,conversational,conversational,en,A middle age American male with a slight raspiness in his voice and a mix of an East Coast and Midwestern accent. Great for conversations & Explainer videos.,https://storage.googleapis.com/eleven-public-prod/database/user/HURZYaLa4shZEqiT75qd5tyEsSr1/voices/RPEIZnKMqlQiZyZd1Dae/FwLtZ4mCBHV0eLjbUM8Y.mp3,23446751,1149533,16265327,5935,1.0,True,True,False,730.0,,,,,
afe74f90c04ae627fa4cd227d106b7050b6bead505f93e712d338fcf180f13e3,PoHUWWWMHFrA8z7Q88pu,1720279568,Miranda,american,female,young,cute,conversational,conversational,en,A sweet and bubbly young woman's voice. Perfect for bright and fun commercials or projects.,https://storage.googleapis.com/eleven-public-prod/ZXqeDajThsaYR96DSywtY94M8Dy1/voices/PoHUWWWMHFrA8z7Q88pu/403a094a-c4e4-431f-b96a-7c63ae76508d.mp3,2908642,279014,0,1810,1.0,True,True,False,30.0,,,,,
f87f057c2250691953ac2e6227859706764bd08c88a055a18c74261957885a51,vO7hjeAjmsdlGgUdvPpe,1713235960,Amrut Deshmukh - Booklet Guy,indian,male,middle_aged,professional,conversational,conversational,en,"Amrut Deshmukh is an influencer and co-founder of the Booklet app. His book summaries are listened to by millions of people around the globe. His voice has an energetic, typical Indian English accent.",https://storage.googleapis.com/eleven-public-prod/custom/voices/vO7hjeAjmsdlGgUdvPpe/OjCTOjpdxyFPInvFYrxB.mp3,9356090,416675,0,1129,1.0,True,True,False,730.0,,,,,
e40950c630103cae112a9b36b31673d251d1e598b66ccdce3389569d60cf8b01,tpFVjZdYBvOaWaUIRHRz,1718246510,Victoria Lennon,american,female,young,calm,conversational,conversational,en,"Feminine, Raspy, down to earth, cool, textured, very chill, natural, Her, AI, girl next door, IT girl, That girl, north american, relaxed, ",https://storage.googleapis.com/eleven-public-prod/NEJfVFx9jgNPMOl9gH6SCAvmq1K2/voices/tpFVjZdYBvOaWaUIRHRz/b3861a54-8f6a-4768-b4ab-cb760fdfdef1.mp3,430620,60237,0,175,2.0,False,False,False,180.0,,,,,
cf1ae0e788360e6b88c6178d3a5fb0a5e5f49b3e9111c135bd2b16fb4863a7b2,WLKp2jV6nrS8aMkPPDRO,1713780037,Paul - Australian Professional Presenter,australian,male,middle_aged,professional,conversational,conversational,en,"A smooth, articulate Australian male voice with a warm, inviting quality and a confident, professional edge. Suitable for Conversations.",https://storage.googleapis.com/eleven-public-prod/custom/voices/WLKp2jV6nrS8aMkPPDRO/eaTiwieru6XA3d8ocVFK.mp3,23757062,1114592,11640822,3352,1.0,True,False,False,30.0,,,,,
f87f057c2250691953ac2e6227859706764bd08c88a055a18c74261957885a51,xnx6sPTtvU635ocDt2j7,1710867320,"Chinmay - Calm, Energetic & Relatable ",indian,male,middle_aged,formal,conversational,conversational,en,"Middle aged Indian male. Voice is calm, energetic, and universally relatable, embodying the spirit of India itself. Great for conversations.",https://storage.googleapis.com/eleven-public-prod/database/user/TLzQBQZ61wQrytFwliQpe4LeshE3/voices/xnx6sPTtvU635ocDt2j7/vhobQiU994HTitit32Ra.mp3,6243732,376401,550,669,1.0,True,False,False,730.0,,,,,
602c2684415d762fab7f04afca376b82d4e40de3a508adc9ef8b20edad954d59,rfkTsdZrVWEVhDycUYn9,1724896176,Shelby,british,female,young,pleasant,conversational,conversational,en,"A pleasantly clear British female voice. Perfect for social media, audiobooks, training videos etc.",https://storage.googleapis.com/eleven-public-prod/database/user/amWos2WP7hRs0yPBtA0OwjuzHAH2/voices/rfkTsdZrVWEVhDycUYn9/iiFLm9bEQ83kiP0bExhG.mp3,2867205,1084660,0,802,1.0,True,False,False,730.0,,,,,
34c483aaa9f266050bb548d8a3495b18c266f138401947fae23df13770cb6f7b,Tx7VLgfksXHVnoY6jDGU,1727808083,"Conversational Joe - A chatty casual voice, British RP male",british,male,middle_aged,casual,conversational,conversational,en,"A conversational, chatty voice that feels like catching up with an old friend. It's natural and effortless, with a warm, easy-to-listen-to tone that puts listeners at ease. This voice has a friendly, down-to-earth quality, making even complex information sound approachable. Whether it's for a podcast, explainer video, or ad, the delivery is smooth and engaging, bringing a personal touch to each word. It's the kind of voice that draws people in, making them feel as if they're in a relaxed chat.",https://storage.googleapis.com/eleven-public-prod/database/user/wf6Rmje05ZbqeHYfK82ThsPKouC2/voices/Tx7VLgfksXHVnoY6jDGU/ab4X4F9RcNSeTwBS8KS9.mp3,189309,189309,0,65,3.0,False,True,False,90.0,,,,,
f87f057c2250691953ac2e6227859706764bd08c88a055a18c74261957885a51,zFLlkq72ysbq1TWC0Mlx,1718984884,Anushri - Natural Young Indian Voice,indian,female,young,pleasant,conversational,conversational,en,"Anushri is the pen name of a young but experienced voice-over artist. She has a very exciting energy in her voice, which can be used for audiobook narration, a natural Indian voice, and conversational styles.",https://storage.googleapis.com/eleven-public-prod/database/user/TLzQBQZ61wQrytFwliQpe4LeshE3/voices/zFLlkq72ysbq1TWC0Mlx/kMmICuZMexErhj87kOfx.mp3,3433426,95943,4852328,1893,1.0,True,False,False,730.0,,,,,
385f97e3bac544fc6b4a293bdd4057a756ba08dbb2c83eae83bf951937938dcc,kkLI93Bj55ThFTv6zs13,1725867476,"Mini Misa - Child-like, Cute, Friendly for Conversation/Narration",american,female,young,childish,conversational,conversational,en,"A childlike version of the voice of an Asian-American female. This voice is sweet, cute, young, and melodious, suitable for conversation or narration.",https://storage.googleapis.com/eleven-public-prod/database/user/3n8ilOSAxLcoSIjNliv9nWJSHm22/voices/kkLI93Bj55ThFTv6zs13/rO6DSe56dMfKaLO6JGXl.mp3,611608,75470,0,950,1.0,True,False,False,,,,,,
0171f94f4f5ff397f0e0e4ac241ee177ca6f2b724c19a6b5e4f6e6f7d2a79586,1RVpBInY9YUYMLSUQReV,1714567905,Cody McAvoy,american,male,young,pleasant,conversational,conversational,en,"Young American male with a Calm, Pleasant, Multi Cultural voice. Great for conversations.",https://storage.googleapis.com/eleven-public-prod/EzfotYSdpJdL97IDcxmmjJAFhrB3/voices/1RVpBInY9YUYMLSUQReV/f4807088-b6ff-48fa-83ca-a060fe724d10.mp3,1119676,55703,4660,541,1.0,True,False,False,,,,,,
8b41e7c766fea7be4de3b8ceebfc391b72ab8339a639a64b8f7348ca90a2390e,IjnA9kwZJHJ20Fp7Vmy6,1724822798,Matthew - Casual American Man,american,male,young,casual,conversational,conversational,en,A casual American speaking peacefully. Thanks for your support!,https://storage.googleapis.com/eleven-public-prod/database/user/Yt1v6yNON1PREl6tRfD7UirCqhk1/voices/IjnA9kwZJHJ20Fp7Vmy6/5SXQJVdFByE4izWCIvAw.mp3,1027073,287079,0,381,3.0,False,False,False,730.0,,,,,
be7f9f595e3d07e71d0a01b1ccbab78849989c7eeacce7020ae1536009a3d15c,mW6Z7SZeRqOvuzCTgxyk,1688960374,Ally - Curious and Chill,american,female,young,chill,conversational,conversational,,"A young girl with a curious and chill tone, perfect for laidback conversations.",https://storage.googleapis.com/eleven-public-prod/ofJ3ST4rvZcJUjpc7t5B7gqcCz93/voices/mW6Z7SZeRqOvuzCTgxyk/2132b3d1-fdcf-4036-85c9-bdd003941130.mp3,10209416,253835,0,2151,1.0,True,False,False,,,,,,
b199596994486f577a5c5fcfd49b430f4ceaa452569944d8b9229d9ab4dd87a8,H61ermx0gHYPgQYw03E4,1724562032,Felicia,american,female,young,neutral,conversational,conversational,en,Young American Female. Good for conversational.,https://storage.googleapis.com/eleven-public-prod/database/user/jgEfoPQ304OWZKbZ0Z3vFBIrNS02/voices/H61ermx0gHYPgQYw03E4/bd952894-e07c-4668-8f71-3390504a45d5.mp3,651215,61271,0,415,1.0,True,False,False,730.0,,,,,
19fe00ece56619e07459fdd2104c872839ce539d6beb97a0250191fae3121576,4KEs1SFpz8x6fuT7MB5B,1688924858,ADAM,american,male,young,pleasant,conversational,conversational,,"A young American male with a confident and clear voice, making it great for podcasts.",https://storage.googleapis.com/eleven-public-prod/21EHOpCpDMOQhKNMRI94rNioulW2/voices/4KEs1SFpz8x6fuT7MB5B/e0992f5a-2528-4a2a-981c-0470ccb0e935.mp3,26991423,564622,0,4981,1.0,True,False,False,,,,,,
cfc786852966e5762ed9530bba27065eec46688248cf24075d6b71edfb907cb3,yu4eXTP5aod8KAQzTI3T,1724345886,"Claudia - Credible, Competent & Authentic",american,female,middle_aged,confident,conversational,conversational,en,A warm and inviting female voice with American familiarity and international appeal. Dynamic pacing and modularity. Seasoned podcaster and B2B influencer with vast public speaking experience.,https://storage.googleapis.com/eleven-public-prod/database/user/Db6dCWW3pFVb0DPq7Q5s86VmuNQ2/voices/yu4eXTP5aod8KAQzTI3T/8zgX5ljCJ8kmBL0Q8rx7.mp3,807608,199448,0,234,1.0,False,False,False,730.0,,,,,
9ad8a0e0919d3206eabd2485d79f503178aaad3f993962c01354a8557fd44941,dzFfVyv1cdXiPxssIce1,1686531081,Parki - expressive and loud elder,african,male,old,upbeat,conversational,conversational,,An expressive voice. Good for coaching.,https://storage.googleapis.com/eleven-public-prod/EjqRMuZ2nrZL47hTwNm1fCCtcgi2/voices/dzFfVyv1cdXiPxssIce1/00b843d1-621e-4294-b494-cf0a2e406d7a.mp3,11983863,298753,21096,4110,1.0,True,False,False,,,,,,
cee73faa82708eb508a625a3e1b6b262e45f9e73a09a86c154251e01d3bfe628,WpTTfg67lpIrkY3XArw2,1694532549,Female YouTube Narrator,american,female,young,calm,conversational,conversational,,"Young American female with a calm, casual voice for conversations.",https://storage.googleapis.com/eleven-public-prod/X2Y7i9F9D7VDShZd7njcPwpqAq53/voices/WpTTfg67lpIrkY3XArw2/48f6989d-a2dc-40a7-a3e9-d9ec3224baa9.mp3,1918976,109267,0,622,1.0,True,False,False,,,,,,
74059611c7279e02fe867c51de1c7bcec9dbe19b0b9ef3db586da967c07a4159,tZ7CAYevCBDjnoUrMFli,1697201877,Emily  - pleasant teen voice,british,female,young,pleasant,conversational,conversational,,Young British melodious and pleasant female voice. Great for conversational conent.,https://storage.googleapis.com/eleven-public-prod/opnveFdsOUSqSDvVg1e9RtN4lWG2/voices/tZ7CAYevCBDjnoUrMFli/430cc09c-257d-41cd-acdd-5177e05a193a.mp3,14551538,1330659,0,1087,1.0,True,False,False,,,,,,
2952f761aa4564a8bb9a89ea2880534381c480cff6a8db070ad9f6d997d7841e,9TwzC887zQyDD4yBthzD,1726335052,Meera,british,female,middle_aged,professional,conversational,conversational,en,"A professional and calm British female voice. Middle-aged, with a well-spoken yet approachable accent. Perfect for corporate voiceovers or audiobooks. Also great for customer service calls. ",https://storage.googleapis.com/eleven-public-prod/database/user/apiwwxzxOkbnkinjLhFNFWfbrnL2/voices/9TwzC887zQyDD4yBthzD/yfB1WlLvJDiStSkwbcCa.mp3,227960,82812,0,96,1.0,True,False,False,730.0,,,,,
4c7e0a65d5daaa95241e12cac72dbbae5d5494bcf7509c3ca97798b1a7bcc544,IlNTfQEoyv1KrV6Jbb0c,1691615570,Ali,american,male,young,intense,conversational,conversational,,"A deep and intense sounding male American voice, feels reassuring. A nice voice for coaching or similar.",https://storage.googleapis.com/eleven-public-prod/Je2OUP5SdgSZhG40J7umHz4bhXB3/voices/IlNTfQEoyv1KrV6Jbb0c/a4ba8772-1400-4910-adee-9e0dd65e2b74.mp3,35514866,572253,0,4375,1.0,True,False,False,,,,,,
fca444a7d7c35e85977c1eb783532c2aac2fe1aa0badd62c015d9f80fcd82acb,uOTaQ3KfK7rOT2MpeNyr,1712634854,Jerry sep 5,french,male,middle_aged,calm,conversational,conversational,en,"Middle aged Haitian American with a calm tone. Suitable for Conversation,",https://storage.googleapis.com/eleven-public-prod/u9oMYDjj3HYpkuRQ6dQhaXqaXdI2/voices/uOTaQ3KfK7rOT2MpeNyr/84c11081-ccca-4b71-88da-70049d322e01.mp3,365424,55520,0,116,1.0,True,False,False,,,,,,
eb6a6d983521c39314edf7cd2090aa8a174154076f40d8c4763459b9fe47a247,tbZ7L89GMrlQ8DDVH5Fz,1720620821,The Baker,nigerian,male,,neutral,conversational,conversational,en,"Young male voice with neutral transatlantic and conversational African accent. Perfect for witty, authentic and authoritative reads.",https://storage.googleapis.com/eleven-public-prod/custom/voices/tbZ7L89GMrlQ8DDVH5Fz/aKv9eUp8jR4Ew5A9Hz8y.mp3,1469857,135400,0,307,2.0,False,False,False,90.0,,,,,
5a97520ecfb87d6cca4aa7ab97e896646bfa401ed0529d9d5b21931358a43c1c,CVRACyqNcQefTlxMj9bt,1713869985,Lamar Lincoln- Black Male,american,male,young,raspy,conversational,conversational,en,Adult Male African American (Black) voice. Raspy tone. Perfect for urban fiction or youtube documentaries.,https://storage.googleapis.com/eleven-public-prod/ySnAUBxdaWcloarK8ITkTdk7w1R2/voices/CVRACyqNcQefTlxMj9bt/4b185159-126f-40f7-a251-914bd0314b74.mp3,9474422,1001222,0,1418,3.0,False,False,False,730.0,,,,,
2759d36b33f17b7e2264bf1de37e623a5a771b31eadf3dae03c5aa462b1f5a3a,VCsU5KD1Bs3MW7fXjeuJ,1701032624,"Camille - youthful, intelligent, and inspired mother",american,female,middle_aged,casual,conversational,conversational,,"A youthful middle-aged American woman, inspired and intelligent, ready to take on her career passions at work and family and project passions at home. Voice is great for conversations.",https://storage.googleapis.com/eleven-public-prod/ZTwv5nUwkPO78xX4PO9hG2IbIPU2/voices/VCsU5KD1Bs3MW7fXjeuJ/61ea91c1-0794-43a7-ab32-13cbdadca873.mp3,3117126,96442,0,748,1.0,True,False,False,,,,,,
bc00a8580b93152a9f05dfd2a01d208731202b2105a3e9ba65e30362c8b0cb92,Jvf6TAXwMUVTSR20U0f9,1720951787,Klaus - English with German accent,german,male,middle_aged,confident,conversational,conversational,en,A middle-aged voice with a beautiful baritone. Versatile in use. Klaus speaks English with a German accent.,https://storage.googleapis.com/eleven-public-prod/custom/voices/Jvf6TAXwMUVTSR20U0f9/JQcVDdEgbyX6gRNgcyMk.mp3,828388,174595,0,131,2.0,False,True,False,180.0,,,,,
aff0663ce691fe138b5c64292a68d189d6c72b7d386bfd50c6475801f095fa93,r27TA7xKV7nfUjudCBpS,1723991872,Light Buzz Lenny - Natural,us northeast,male,young,casual,conversational,conversational,en,"Lookin' for a voice that will make your audience smile and break up the monotony? Silly Billy is here to add natural variety to your content - he may be slightly woozy from a lack of sleep or a few drinks, but he's still a crowd favorite!",https://storage.googleapis.com/eleven-public-prod/database/user/WdOEwUUgXLhrp9nl90CTVpE1Haw1/voices/r27TA7xKV7nfUjudCBpS/4Xwe2weXF0ZpoAIj8jxD.mp3,1044428,39553,0,306,3.0,False,False,False,730.0,,,,,
12c9709927a2f4c3f4ec67985ad2e164eb2fa3fb927a54bdd5ff47e9419bc724,NBcGlQxeT5lFe7hgzwTR,1719968175,Alicia - Black Female,american,female,young,crisp,conversational,conversational,,Crisp voice of a confident African-American female. Great for conversation.,https://storage.googleapis.com/eleven-public-prod/laura1cGHOTJh1Ah99tjAoTLy7z1/voices/NBcGlQxeT5lFe7hgzwTR/f69f1f70-26a0-403c-915d-1992b6d8cfd0.mp3,674530,107249,0,308,1.0,True,False,False,,,,,,
6d91c03f1d8f87ac47be84ad111b0a70bc73b100a40f1d61712dde8d4bb786df,L4so9SudEsIYzE9j4qlR,1713025285,Jo,british,female,middle_aged,casual,conversational,conversational,en,Middle aged British female with a Slightly Hoarse voice. Suitable for casual conversations.,https://storage.googleapis.com/eleven-public-prod/custom/voices/L4so9SudEsIYzE9j4qlR/FuYqAMaVb0vu6e5r3BeU.mp3,2072155,138638,0,463,1.0,True,True,False,730.0,,,,,
d0b42e588437a4f52b0bfaca4c2f4224c48c060d7a12712c615f639fa986755b,rcXB9Djxgq4sPFGE8KG4,1702860604,Lisa - High Pitch,american,female,young,upbeat,conversational,conversational,,Young American female with a high pitched voice. Great for conversational content.,https://storage.googleapis.com/eleven-public-prod/6i4UzJxvzbX0hDq9leLN4HySS1z1/voices/rcXB9Djxgq4sPFGE8KG4/f668bb7d-6804-4cb1-b4f8-1fe90faaee84.mp3,1761726,103576,0,616,1.0,True,False,False,,,,,,
684aced681e579df2a248a83f88f9e723d9a044db60e6a4afef0d6f985f17184,WP6ssVKPm5cVEzE3wJC7,1691252873,Jacob - Teen and Popular,american,male,young,casual,conversational,conversational,,A teen with a popular voice that'd be perfect for casual conversations or media recordings.,https://storage.googleapis.com/eleven-public-prod/qMutuNosiMU4vLCjJXu0d78RZrZ2/voices/WP6ssVKPm5cVEzE3wJC7/aa038375-6754-4dad-9a61-908296a76717.mp3,38584700,250894,2503,2946,1.0,True,False,False,,,,,,
f87f057c2250691953ac2e6227859706764bd08c88a055a18c74261957885a51,5uUPmKaMTj8iOnm6Mb9s,1721651419,"Gulab - Mature, Narrative Voice",indian,female,middle_aged,professional,conversational,conversational,en,"Gulab is the pen name of a very experienced artist. Her professional voice is perfect for all kinds of voice-overs, including social media, documentaries, advertisements, and more.",https://storage.googleapis.com/eleven-public-prod/custom/voices/5uUPmKaMTj8iOnm6Mb9s/lPhGMoEQH277Ffri8Kxy.mp3,2820727,20415,460,339,1.0,True,False,False,730.0,,,,,
efba40d5d86c6dd1af1d20cf2be292869d82ca928d0a2d8ab30f47defd2dd7a9,bZkifB8UZDN5bvyYpnsD,1688081304,Aphrodite - pleasant and softspoken,american,female,young,pleasant,conversational,conversational,,A very pleasant and breathy voice. Perfect for characters.,https://storage.googleapis.com/eleven-public-prod/TGwM86H7VUV1Ih5PGMZswTkL5Qd2/voices/bZkifB8UZDN5bvyYpnsD/78b8f11b-3e43-400b-abff-d9e45f964423.mp3,46398752,646973,0,4798,1.0,True,False,False,,,,,,
f87f057c2250691953ac2e6227859706764bd08c88a055a18c74261957885a51,wD6AxxDQzhi2E9kMbk9t,1718720882,Jordan - Expressive Indian Voice,indian,male,middle_aged,calm,conversational,conversational,en,"Jordon is the pen name of an Indian actor, inspired by the memory of his dog. Being a really talented actor, his voice has good modulations and can be used for dialogue delivery, voice bots, and social media content.",https://storage.googleapis.com/eleven-public-prod/custom/voices/wD6AxxDQzhi2E9kMbk9t/bm7WpHclOAL7xEZc7x8w.mp3,1286913,100473,47,408,1.0,True,False,False,730.0,,,,,
950f55b97cd98e992c16302e998cfd2fd771eedbed45a4b56c84183f38b411be,60G0VdAP3WBQQbE6tSkT,1687181962,Riley - loud and intense,american,male,middle_aged,intense,conversational,conversational,,An intense and loud voice. Good for coaching.,https://storage.googleapis.com/eleven-public-prod/UwDtqCF44YaL77wxb8DVQlHT5Gp1/voices/60G0VdAP3WBQQbE6tSkT/ecc00def-2543-4b50-b93d-5d4b6c7dca33.mp3,8884235,396403,0,2140,1.0,True,False,False,,,,,,
ecbfb422926925452f74475daacba8f7308f387a564f5cb20033bc8ee73780cb,r5Al4oLBZaQ3SY9ncbVG,1710589809,"Kass - Energetic, Casual, Engaging",american,male,middle_aged,excited,conversational,conversational,en,"An adult American male voice best suited for engaging and energetic reads, typically Youtube, short stories, or corporate e-learnings, and more!",https://storage.googleapis.com/eleven-public-prod/R51RaBhjNqbqLhP6cvEePomgTZX2/voices/r5Al4oLBZaQ3SY9ncbVG/18422b0c-f056-467c-997e-6a13854baea6.mp3,3905428,264888,0,360,1.0,True,False,False,90.0,,,,,
c57e2673a0c0f43bf8435a940d01498ce665efa39498a257b68b117f8363caae,IgbNJR6aN5tDqudJCnuD,1718654572,Matt Rogo,american,male,young,casual,conversational,conversational,en,A young American 19-year-old. Perfect for casual conversations.,https://storage.googleapis.com/eleven-public-prod/w5Xg9CmOxtNdqAIEM3hGkoOFzKl2/voices/IgbNJR6aN5tDqudJCnuD/f8af10aa-80ce-4377-ab34-db566282ccf9.mp3,1216929,22663,0,175,1.0,False,False,False,90.0,,,,,
085dc34fe6d7884bf4d5a8a85c294028d5c4ed5e800660974230f67246bc6606,t5Oo3tZSuEZt6BD2VGV4,1686045806,Middle age Southern Male,american,male,middle_aged,casual,conversational,conversational,,Middle-aged American man with a voice great for conversations.,https://storage.googleapis.com/eleven-public-prod/0gh9bWjaVmNOvQJVcRddxeYIS2z1/voices/t5Oo3tZSuEZt6BD2VGV4/5c0177c5-46bd-414c-abfd-6cd6d5677f08.mp3,6851444,300410,0,695,1.0,True,False,False,,,,,,
8305443ce50a5dba3fcb6735634e88257c3b6365fb539fe4389b842565c2c53f,QBJp5CamKY4InT8DMp5z,1695494489,Tonia - Young with Vocal Fry,american,female,young,upbeat,conversational,conversational,,"A young girl with a curious and chill tone, perfect for laidback conversations.",https://storage.googleapis.com/eleven-public-prod/lA5gT7FFPLVt66XJyVjpVR1ljPA2/voices/QBJp5CamKY4InT8DMp5z/964f2a25-95c8-4f9d-998a-a773c3b8531e.mp3,23838627,407270,0,607,1.0,True,False,False,,,,,,
afbe7150b76c5355992227766b7d447fd81d91264b2cb5174cf11415feb75423,Nbttze9nhGhK1czblc6j,1726955612,JuniorDT,american,male,young,relaxed,conversational,conversational,en,Young male with a clear conversational voice and a strong American accent mixed with a slight Jamaican accent. Works well for casual conversations.,https://storage.googleapis.com/eleven-public-prod/database/user/zn7AsFJHYOdWMt8zWgcfHUSxjN72/voices/Nbttze9nhGhK1czblc6j/01b529e1-1d01-4915-80d7-c56be3ecee6d.mp3,81555,20693,0,67,1.0,True,False,False,,,,,,
4eb3549fbf0c078675e74172d79ac62b7ed9ebdf8a02906fa4449a88e8c4ed4e,mnp8rIZc6Kiem1xaJDaM,1687572811,Sasha - Soothing and Chill,american,female,young,chill,conversational,conversational,,"A young girl with a chill tone, perfect for casual conversations.",https://storage.googleapis.com/eleven-public-prod/u9529nqLipaEPA53CKpxKF7nqLH2/voices/mnp8rIZc6Kiem1xaJDaM/95b33e4a-e41b-4fda-9eb8-cab3039bce60.mp3,579287085,22339189,9366,13292,1.0,True,False,False,,,,,,
5d30d4a2ec6598900481a1f72bab23755468fd157c39bf18814bab6fb2f50c59,ZWxdaecYtNJxT2ist5K7,1702017149,Adrianna,australian,female,young,pleasant,conversational,conversational,,Young Australian woman with a pleasant voice. Great for Podcast.,https://storage.googleapis.com/eleven-public-prod/63YWf9FcbyS5PpTayiUUxnQ95Cj2/voices/ZWxdaecYtNJxT2ist5K7/201af84a-5d00-4c9f-999b-625bb8dab137.mp3,2369748,83878,0,315,1.0,True,False,False,,,,,,
4b81cd8f1840ee5c400a823c9fa53a0208d895bfe2391c9479458c0a7cd564da,kpiE5HkOcaC7zMRavpg1,1725752932,Sean,american,male,young,casual,conversational,conversational,en,"A computer programmer in his early 30s. Friendly, conversational style. Great for friend characters or tutorial videos.",https://storage.googleapis.com/eleven-public-prod/database/user/VA5oI76T2hcwXLvKCfYu389UzVM2/voices/kpiE5HkOcaC7zMRavpg1/3de64bdf-e731-41ae-b6a9-b529d9ba4b39.mp3,106852,34478,0,100,1.0,True,False,False,,,,,,
2d5ed2385fb0f0d0861658ec552ca5e8bee51f47a3b3e13fc0ddea593a783562,OFIZL27ncTeMt1qVKEzH,1724873148,Clara,american,female,young,casual,conversational,conversational,en,A young American female voice. Conversational and good for characters.,https://storage.googleapis.com/eleven-public-prod/database/user/QheewZNfnzO2Wl7NjXKcip2q5vw1/voices/OFIZL27ncTeMt1qVKEzH/cb09acc5-3f71-4b23-bbd7-a224e8370c44.mp3,161455,14215,0,48,2.0,False,False,False,730.0,,,,,
412f8ac701fd66d8287544ea2e0fdb7946e5be6c556feb7e9b2540383dfa35c4,3lChuqcq4ONNgu6CB9lV,1726070500,Yasmine,american,female,middle_aged,soft,conversational,conversational,en,Middle aged American female with a soft tone. Perfect for conversations.,https://storage.googleapis.com/eleven-public-prod/database/user/XytOS6Kn3EMWMsBIWm5mk5CpbK53/voices/3lChuqcq4ONNgu6CB9lV/PNHkzEtjHUeuHeTA6RAn.mp3,38892,13666,0,45,1.0,True,True,False,,,,,,
8305443ce50a5dba3fcb6735634e88257c3b6365fb539fe4389b842565c2c53f,ZV3F48j5cMfp5ZlnpCs4,1692482466,Aspexia - Grand & Clear,american,female,old,casual,conversational,conversational,,A calm and beautiful old lady voice,https://storage.googleapis.com/eleven-public-prod/lA5gT7FFPLVt66XJyVjpVR1ljPA2/voices/ZV3F48j5cMfp5ZlnpCs4/eb367cb4-5e11-4cbd-8fbe-c417bf21ffd3.mp3,3599862,164713,0,825,1.0,True,False,False,,,,,,
b7ab5bd200ebd682e07d78f38464cee27bc66a07598b08d7d96e7867d16f7727,V8OwijRGPjSNuaZo64vg,1711638149,Angela,american,female,middle_aged,confident,conversational,conversational,,"Middle aged American female with a warm, lower register voice and a generally dark sultry tone and a little snark. Good for reading & conversations.",https://storage.googleapis.com/eleven-public-prod/KI49vYhSgygxHVkjNTjMnJEaS6H2/voices/V8OwijRGPjSNuaZo64vg/6923fbb2-a713-4d42-a590-b8999b74f644.mp3,2502933,45392,0,656,1.0,True,False,False,,,,,,
f87f057c2250691953ac2e6227859706764bd08c88a055a18c74261957885a51,c62QWyOVKR2yQtDL3AAE,1723898840,Mini - Child-like playful voice,indian,female,young,childish,characters_animation,characters_animation,en,"Mini is a child-like version of ElevenLabs' famous voiceover artist Monika. Use this voice for creating children's stories, conversations, child voice dubbing, and more.",https://storage.googleapis.com/eleven-public-prod/database/user/TLzQBQZ61wQrytFwliQpe4LeshE3/voices/c62QWyOVKR2yQtDL3AAE/p3qCHfwSjL1YXbIoBzDu.mp3,2833312,316167,0,3764,1.0,True,False,False,730.0,,,,,
f288043624776f86ec8d7148f08e0e7b106555db60edaedb4ba2dc74c3bf1a77,T0pkYhIZ7UMOc26gqqeX,1724889466,"Milo - Casual, Chill, Relatable Young Male",american,male,young,casual,characters_animation,characters_animation,en,"Milo's the host of a relaxed tone perfect for a comfortable conversation with friends. His slightly drowsy rasp gives him a down-to-earth quality, making him relatable and easygoing. This guy's the one you need for casual chats or storytelling.",https://storage.googleapis.com/eleven-public-prod/database/user/dxNo3pJVlfYW1GUQCe2LaOXXzIm1/voices/T0pkYhIZ7UMOc26gqqeX/p2bVsxdwV0VuzYyxgp7c.mp3,4545191,767158,0,3718,1.0,True,False,False,180.0,,,,,
